user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes	Does the explanation justify the answer?:::No	Does the explanation justify the answer?:::Yes	Does the explanation justify the answer?:::Weakly Yes	Does the explanation justify the answer?:::Weakly No	reason:::Contain hallucinated content (not present in the premise)	reason:::None (only if the previous answer is Yes)	reason:::Too trivial (only repeating one of the sentences)	reason:::Insufficient justification	reason:::Does not make sense (nonsensical)	reason:::Irrelevant to the task
60d613133c18457f5b39eb9d	49	"<strong>Hypothesis:</strong> the us says it has suspended talks with russia over a cessation of hostilities in syria.<br> <hr size=""2""><strong>Premise:</strong> Washington blamed Russia and the Syrian government for intensifying their attacks against civilians. Last week, the US warned it would halt the talks unless Moscow stops bombing the city of Aleppo. Russia said it regretted the US move, accusing it of shifting the blame for the collapse of last month's truce. Aleppo, Syria's largest city in the north, has come under heavy aerial bombardment since the end of the ceasefire two weeks ago. The main trauma hospital in the rebel-held eastern part of the city was hit in an air strike for the third time in a week, activists said on Monday. Hundreds of people, including children, have died since government forces launched an offensive to take full control of Aleppo after the week-long truce lapsed. Some 250,000 people are trapped in eastern Aleppo. In a statement, state department spokesman john Kirby said: ""The United States is suspending its participation in bilateral channels with Russia that were established to sustain the cessation of hostilities. ""Unfortunately, Russia failed to live up to its own commitments... and was also either unwilling or unable to ensure Syrian regime adherence to the arrangements to which Moscow agreed. ""Rather, Russia and the Syrian regime have chosen to pursue a military course,"" Mr Kirby said, admitting that ""this is not a decision that was taken lightly"". He said Moscow and Syrian President Bashar al-Assad's troops had been ""targeting of critical infrastructure such as hospitals, and preventing humanitarian aid from reaching civilians in need, including through the 19 September attack on a humanitarian aid convoy"". Moscow strongly denies involvement of its own or Syrian planes in the deadly aid convoy strike, and says the incident was caused by fire on the ground and not by an air strike. In response to the US suspension of the talks, Russian foreign ministry spokeswoman Maria Zakharova said: ""We regret this decision by Washington."" ""Washington simply did not fulfil the key condition of the agreement to improve the humanitarian condition around Aleppo. ""After failing to fulfil the agreements that they themselves worked out, they are trying to shift responsibility on to someone else,"" Ms Zakharova said. She also said that the US had failed to divide jihadist groups in Syria from the moderate opposition. Russia and the US were due to convene in Geneva to try to co-ordinate air strikes against jihadist groups, but American officials were told to return home. The US also said that it would withdraw personnel ""that had been dispatched in anticipation of the possible establishment of the Joint (US-Russian) Implementation Centre"". However, the two sides would keep talking about counter-terrorism operations in Syria to avoid unnecessary clashes.<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the us has suspended talks with russia over a cessation of hostilities in syria. the us has blamed Russia and the Syrian government for intensifying their attacks against civilians."				1				6				
60d613133c18457f5b39eb9d	107	"<strong>Hypothesis:</strong> Yugoslavia was a country .<br> <hr size=""2""><strong>Premise:</strong> The constituent six socialist republics that made up the country were the SR Bosnia and Herzegovina , SR Croatia , SR Macedonia , SR Montenegro , SR Serbia , and SR Slovenia .<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  yugoslavia was a country."				1				6				
60d613133c18457f5b39eb9d	attention_question_testing_2	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"						3					1	
60d613133c18457f5b39eb9d	111	"<strong>Hypothesis:</strong> A little boy is running on the ground and playing with a little girl<br> <hr size=""2""><strong>Premise:</strong> The children are chasing each other in the sand<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  a little girl is playing with a little boy."			4				5					
60d613133c18457f5b39eb9d	338	"<strong>Hypothesis:</strong> Espanyol lost to FC Barcelona at Estadi Cornellà-El Prat during the 2014-15 season .<br> <hr size=""2""><strong>Premise:</strong> On 25 April , Barcelona defeated Espanyol 0–2 at the Cornellà-El Prat and won the second derby of the season .<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  the derby was won by FC Barcelona and not by Espanyol."					2					2		
60d613133c18457f5b39eb9d	175	"<strong>Hypothesis:</strong> The woman is dicing garlic<br> <hr size=""2""><strong>Premise:</strong> Garlic is being diced by the woman<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the woman dices garlic"				1				6				
60d613133c18457f5b39eb9d	87	"<strong>Hypothesis:</strong> One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water<br> <hr size=""2""><strong>Premise:</strong> One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is diving into the water<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  one boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is diving into the water."				1				6				
60d613133c18457f5b39eb9d	242	"<strong>Hypothesis:</strong> Resident Evil is the first movie in the Resident Evil film series .<br> <hr size=""2""><strong>Premise:</strong> It is the first installment in the Resident Evil film series , which is loosely based on the Capcom survival horror video game series Resident Evil .<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  Resident Evil is the first installment in the Resident Evil film series. it is loosely based on the Capcom survival horror video game series Resident Evil."				1						2		
607052bd55f1e0f4b4e3a99d	Explanation-Evaluation-consent.html	consent	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes										
607052bd55f1e0f4b4e3a99d	attention_question_testing_1	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
607052bd55f1e0f4b4e3a99d	99	"<strong>Hypothesis:</strong> The person on the motorcycle is not holding up an arm<br> <hr size=""2""><strong>Premise:</strong> The person on the motorcycle is holding up an arm<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the person cannot be holding up an arm and not holding up an arm at the same time."			4							2		
607052bd55f1e0f4b4e3a99d	77	"<strong>Hypothesis:</strong> Someone is putting ingredients into a wok<br> <hr size=""2""><strong>Premise:</strong> A person is not cutting garlic into pieces with a knife<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  putting ingredients into a wok does not imply cutting garlic into pieces."				1				6				
607052bd55f1e0f4b4e3a99d	296	"<strong>Hypothesis:</strong> Marsha Mason is a former resident of New Mexico .<br> <hr size=""2""><strong>Premise:</strong> A resident of New Mexico , she had a farmSee the article , `` Marsha Mason 's Organic Farm and Estate . ''<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  a resident of New Mexico has always had a farm."			4								1	
607052bd55f1e0f4b4e3a99d	53	"<strong>Hypothesis:</strong> A girl is communicating with sign language<br> <hr size=""2""><strong>Premise:</strong> A girl is using sign language<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  using sign language implies communicating."					2					2		
607052bd55f1e0f4b4e3a99d	305	"<strong>Hypothesis:</strong> Roberto Orci worked alone .<br> <hr size=""2""><strong>Premise:</strong> In 2013 , they created Sleepy Hollow alongside Phillip Iscove .<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  if they created sleepy hollow alongside phillip iscove, then they are not working alone."				1				6				
607052bd55f1e0f4b4e3a99d	54	"<strong>Hypothesis:</strong> One man is turning on the microwave<br> <hr size=""2""><strong>Premise:</strong> A man is being pushed toward the buttons of a microwave<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  just because one man is being pushed toward the buttons of a microwave does not mean he is turning on the microwave"				1				6				
607052bd55f1e0f4b4e3a99d	attention_question_testing_2	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
607052bd55f1e0f4b4e3a99d	165	"<strong>Hypothesis:</strong> Jacques Villeneuve cameoed as himself in the movie Driven .<br> <hr size=""2""><strong>Premise:</strong> Villeneuve also appeared briefly in the 2001 Sylvester Stallone action movie Driven as a race car driver .<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  Jacques Villeneuve cameoed as himself in the 2001 Sylvester Stallone action movie Driven."			4									3
607052bd55f1e0f4b4e3a99d	159	"<strong>Hypothesis:</strong> A black dog and a yellow dog are playing with each other<br> <hr size=""2""><strong>Premise:</strong> A black dog and a yellow dog are not playing with each other<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the dogs are either playing or not playing."				1				6				
607052bd55f1e0f4b4e3a99d	217	"<strong>Hypothesis:</strong> There are no people driving ATVs<br> <hr size=""2""><strong>Premise:</strong> Three people are driving four wheel ATVs in a field<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  there are three people and no one is driving ATVs simultaneously."			4								1	
607052bd55f1e0f4b4e3a99d	48	"<strong>Hypothesis:</strong> A boy is hanging a fishing rod and running in front of a fish<br> <hr size=""2""><strong>Premise:</strong> There is no boy hanging a fishing rod and running in front of a fish<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  there is no boy hanging a fishing rod and running in front of a fish."				1				6				
